id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0051,12471.164179267422,237.13601177986578,25,2322,100,0,cartel_member,True,237.07549977757756,0.04410243493831666
val_0052,40164.25185341503,207.59171423674493,36,3164,74,0,honest,True,207.0166832080211,0.4960874772892682
val_0053,25524.75884151291,245.17082882575806,48,2316,100,0,cartel_member,True,245.210366098121,0.03022256303730755
val_0054,6114.578494639113,217.09434845337492,44,3156,85,0,honest,True,217.5611476572778,0.9264360454781966
val_0055,32723.568470763188,200.91264234499948,39,3161,72,0,honest,True,201.04689471991486,0.5778235672629216
val_0056,466.26396544134974,233.759497146039,38,2306,100,0,cartel_member,True,233.77615846595774,0.03256551605351138
val_0057,1145.4183619313342,234.49380348106513,40,2323,100,0,cartel_member,True,234.5012873032687,0.022470873827998516
val_0058,229.3018564130142,187.23972469582083,33,3167,72,0,honest,True,187.41290757962486,0.6151520564402488
val_0059,2195.1950100252266,234.80117897306295,38,2334,100,0,cartel_member,True,234.8253807319617,0.038639640475648225
val_0060,2841.501474569279,218.7001700133534,34,3166,87,0,honest,True,220.50318604270197,1.4128698103248678
val_0061,1719.363303471393,193.7838201680105,32,3168,75,0,honest,True,194.02257775359612,0.6499517625069106
val_0062,16410.408195928823,197.64003610479142,32,3168,74,0,honest,True,197.02600809326665,0.487101999506019
val_0063,2502.5304585326503,235.2492147467141,43,2310,100,0,cartel_member,True,235.28039424402846,0.03751862910124026
val_0064,1799.4973783618814,43.77353102039412,8,1587,11,0,lazy,True,44.070650151611716,0.2180214623601526
val_0065,5010.586108149574,212.7248826256148,45,3155,82,0,honest,True,213.16636601842052,0.7667201615193086
val_0066,779.8410338832417,31.15692900909294,3,1630,5,0,lazy,True,31.25372269057337,0.09663427452995908
val_0067,14237.37258262064,89.5561303997001,10,953,36,0,byzantine,True,90.25758273676307,0.5999338675056092
