id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0087,7077.33778083014,41.89582155751444,39,8022,45,0,lazy,True,41.94717867582767,0.03616111001682081
val_0088,24029.41432358156,214.8967703909214,185,15815,403,0,honest,True,214.81993480386345,0.07657619906352774
val_0089,3887.0335754033954,80.13552632792388,78,4681,162,0,byzantine,True,80.28802508060133,0.12311602318217679
val_0090,648.5199956077901,192.59428463945605,170,12709,391,0,opportunistic,True,192.51507005124057,0.07008461239053741
val_0091,9510.242140892538,209.17910714319734,189,15811,403,0,honest,True,209.23921016400632,0.13750481526013952
val_0092,11671.76693230951,219.46044287967698,180,15820,427,0,honest,True,219.4094700422408,0.04558695888410495
val_0093,5356.263041175726,206.18432596653975,201,15799,399,0,honest,True,206.25534511141973,0.14074570674762413
val_0094,12230.485606773122,203.9443845035986,193,15807,387,0,honest,True,203.83870058233356,0.08962858671816112
val_0095,4203.266283299087,210.4792962674388,163,15837,413,0,honest,True,210.41494611511658,0.0562869908660194
val_0096,4664.365603511014,197.8245618036496,188,12695,398,0,opportunistic,True,197.74660931037653,0.06488659034510397
val_0097,3296.245730551757,201.8121614106947,168,15832,391,0,honest,True,201.69554894184213,0.08159506112417696
val_0098,126.69250961226385,208.14974030953,221,15779,408,0,honest,True,208.10122068711263,0.07378590548798096
val_0099,578.6994145010945,43.97270056604835,44,8079,56,0,lazy,True,44.025304595763394,0.0406236169881273
