id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0073,15258.278900040013,192.45015353261041,41,2538,75,0,opportunistic,True,192.73820386010735,0.807934210061997
val_0074,9264.898137549326,71.90742778409206,13,963,27,0,byzantine,True,72.56436410998083,0.5408652590322239
val_0075,10156.606338882428,202.29216039620727,39,2539,81,0,opportunistic,True,201.93891400273566,0.3366043947207346
val_0076,12247.754980061589,219.21232303009455,41,3159,85,0,honest,True,218.7150561492954,0.39315922778705387
val_0077,385.08302975169426,75.75235148854425,20,999,30,0,byzantine,True,76.39609520229295,0.536305353223773
val_0078,2519.997512221559,33.736125818971175,6,1588,6,0,lazy,True,33.90463487437202,0.14182774702071468
val_0079,626.1279642588223,42.07184547035108,8,1650,10,0,lazy,True,41.590669892221605,0.7975062927217689
val_0080,20231.52332960269,100.8011520696895,15,963,39,0,byzantine,True,101.53567264288931,0.6789056311485335
val_0081,6711.743805372898,201.84264402186878,32,3168,78,0,honest,True,201.4056274552443,0.3780108012795605
val_0082,2247.8937591670183,201.74428979107304,47,3153,78,0,honest,True,201.32319133218135,0.4177178808042052
val_0083,327.4717788191386,197.97103202077275,39,2508,81,0,opportunistic,True,197.5879981653835,0.34042925802230567
val_0084,2062.6700207761,191.61917089808313,48,3147,73,0,adaptive,True,191.04432871200115,0.5035612852060846
val_0085,2193.813382861102,211.48605204223557,44,3156,83,0,honest,True,212.00909047460001,0.9350575756330627
val_0086,10182.404216578396,78.64780697159827,11,1008,31,0,byzantine,True,77.83822251965933,0.637390851784707
val_0087,7077.33778083014,43.72825670930972,6,1596,10,0,lazy,True,43.89899431761548,0.15682976875285806
val_0088,24029.41432358156,205.2952495121909,37,3163,76,0,honest,True,204.80368657612976,0.4358165236582213
val_0089,3887.0335754033954,72.5132004491912,20,951,29,0,byzantine,True,73.16036386718613,0.49171123997552896
val_0090,648.5199956077901,195.20403630240958,34,2488,80,0,opportunistic,True,195.55797515408244,0.8669853153976439
val_0091,9510.242140892538,204.20045789143424,43,3157,78,0,honest,True,203.71835820772773,0.43439504882015567
val_0092,11671.76693230951,181.94297183337437,35,3165,67,0,honest,True,182.54051630372555,0.568847150950215
val_0093,5356.263041175726,188.84137849853863,29,3171,72,0,honest,True,189.56311329494642,0.5904717742716835
val_0094,12230.485606773122,214.93993764951546,39,3161,83,0,honest,True,216.03470647289478,0.8097098356173705
val_0095,4203.266283299087,195.23374560323722,54,3146,74,0,honest,True,195.9240097217778,0.588396578094241
val_0096,4664.365603511014,199.69410342472983,33,2567,81,0,opportunistic,True,199.30916952255717,0.3315573222982557
val_0097,3296.245730551757,212.3773735291981,48,3152,82,0,honest,True,211.9888870038189,0.34543484728118923
val_0098,126.69250961226385,210.09613807239322,39,3161,83,0,honest,True,209.78382455478484,0.27815403829476426
val_0099,578.6994145010945,47.56329923901469,9,1596,13,0,lazy,True,47.928267526409606,0.3006466272332901
