id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0049,1068.2168291154167,345.53619934876167,201,15799,390,0,honest,True,345.3551984849187,0.15234290103872292
val_0050,67782.57303636374,367.512788172196,175,15823,392,0,adaptive,True,367.8824677028846,0.26471914965799526
val_0051,12471.164179267422,358.07004038815853,171,15829,402,0,honest,True,357.90073085553007,0.1429425147804578
val_0052,40164.25185341503,372.2423299565939,186,15814,409,0,honest,True,372.0783649813958,0.1395176165038688
val_0053,25524.75884151291,128.13803634781198,56,4698,139,0,byzantine,True,128.3750683048793,0.19582947631111003
val_0054,6114.578494639113,352.4081894720072,186,15814,397,0,honest,True,352.4989268156937,0.2701649105746854
val_0055,32723.568470763188,364.12888562085385,170,15830,401,0,honest,True,363.9671546131333,0.13598538057921233
val_0056,466.26396544134974,122.66434683859995,77,4723,140,0,byzantine,True,122.91351676904826,0.203056822278871
val_0057,1145.4183619313342,427.2440567855342,220,12146,500,0,cartel_member,True,427.2295606180624,0.015238291007404597
val_0058,229.3018564130142,342.5253180878906,180,15820,387,0,honest,True,342.8700768471684,0.2518360716512529
val_0059,2195.1950100252266,427.91901228136874,249,12049,500,0,cartel_member,True,427.93002459256803,0.005555497862814632
val_0060,2841.501474569279,354.2614059870623,164,15836,401,0,honest,True,354.634111577693,0.2653834126866926
val_0061,1719.363303471393,343.0229646862684,183,15817,386,0,honest,True,343.14312388389453,0.3228748080404266
val_0062,16410.408195928823,359.6062107429788,192,15808,402,0,honest,True,359.43375997813934,0.1477687705437168
val_0063,2502.5304585326503,428.00183732994685,258,11954,500,0,cartel_member,True,427.99391622239045,0.007825724063582786
val_0064,1799.4973783618814,65.13050060817865,36,8009,61,0,lazy,True,65.23700256049206,0.08571893243660451
val_0065,5010.586108149574,364.32042856404723,200,15800,412,0,honest,True,364.1689784352169,0.13119566420171702
val_0066,779.8410338832417,54.93722346902122,28,7946,50,0,lazy,True,55.02539004166689,0.07184823116070792
